3691	2836
3682	1576
3670	1587
3663	1598
3653	1606
3642	1615
1595	1629
1604	1637
1610	1645
1618	1656
1634	1665
1642	1673
1648	2860
1653	3690
1658	3679
1667	3669
1679	3657
1691	3650
3766	3634
3750	3617
3740	3609
3728	3598
3720	3590
3712	3584
3703	3573
3685	3564
3682	1573
3666	1582
3658	1592
3653	1605
3643	1614
2458	1624
1597	1636
1604	1643
1613	1651
1624	1662
1635	1673
1642	1918
1646	3697
1652	3683
1661	3672
1677	3662
1682	3655
3731	3643
3747	3626
3735	3613
3722	3602
3715	3595
3708	3595
3692	3578
3682	3569
3670	1569
3661	1582
3657	1594
3646	1606
3634	1615
2674	1627
1587	1634
1599	1643
1613	1655
1624	1665
1630	1674
1642	1826
1638	3699
1649	3685
1664	3680
1669	3665
1675	3655
3749	3639
3737	3628
3725	3619
3718	3605
3706	3596
3692	3590
3682	3578
3668	3569
3664	1580
3666	1594
3645	1596
3636	1608
3623	1616
2051	1630
1587	1641
1601	1651
1609	1656
1618	1665
1626	1676
1631	2472
1639	3697
1650	3687
1656	3670
1667	3664
2364	3656
3734	3638
3727	3627
3715	3618
3704	3608
3691	3595
3679	3585
3667	3578
3658	2743
3657	1585
3649	1597
3632	1601
3625	1612
3506	1624
1582	1639
1590	1645
1605	1659
1608	1662
1615	1670
1625	1680
1627	3705
1642	3696
1652	3686
1661	3675
1664	3659
3732	3643
3717	3636
3706	3626
3702	3618
3690	3604
3676	3592
3665	3581
3653	3575
3648	1584
3646	1594
3634	1605
3621	1610
3612	1619
1576	1633
1583	1647
1594	1657
1604	1662
1610	1670
1616	1674
1623	3040
1631	3698
1644	3691
1653	3677
1656	3666
3719	3647
3724	3642
3703	3628
3695	3619
3684	3608
3673	3600
3661	3589
3647	3573
3644	1581
3639	1595
3630	1602
3609	1612
3606	1621
1749	1633
1588	1651
1591	1651
1602	1662
1606	1666
1607	1678
1621	2717
1634	3707
1641	3687
1650	3680
1653	3670
3714	3652
3713	3644
3697	3628
3684	3617
3678	3611
3666	3600
3654	3591
3644	3581
3637	1744
3630	1590
3624	1601
3611	1611
3601	1621
1574	1634
1577	1641
1586	1649
1600	1661
1607	1674
1616	1679
1619	2972
1627	3701
1635	3687
1647	3674
1654	3668
3710	3650
3707	3643
3689	3630
3677	3616
3667	3606
3662	3600
3647	3590
3639	3580
3632	1584
3625	1590
3619	1603
3604	1610
3569	1620
1568	1636
1576	1643
1587	1653
1603	1662
1607	1669
1613	1679
1619	3692
1626	3697
1636	3686
1651	3674
2242	3661
3702	3647
3691	3636
3678	3624
3660	3610
3661	3602
3648	3593
3637	3583
3629	3505
3620	1586
3612	1595
3610	1604
3593	1608
2688	1622
1570	1637
1579	1645
1588	1657
1602	1664
1609	1670
1614	1677
1619	3701
1627	3691
1636	3679
1648	3670
3690	3648
3697	3643
3681	3631
3669	3622
3659	3613
3647	3598
3642	3586
3627	3579
3623	2192
3616	1595
3603	1599
3601	1608
3587	1609
1562	1628
1573	1637
1581	1650
1592	1660
1604	1668
1613	1674
1615	3580
1623	3692
1632	3683
1641	3674
2371	3661
3695	3644
3684	3631
3663	3613
3661	3612
3655	3613
3642	3597
3633	3585
3622	3425
3615	1581
3606	1591
3597	1603
3585	1613
2124	1626
1572	1636
1586	1650
1590	1652
1598	1662
1601	1667
1614	2259
1621	3697
1628	3686
1638	3672
1646	3663
3690	3646
3682	3637
3675	3626
3662	3614
3651	3601
3642	3593
3630	3587
3619	3577
3620	1582
3605	1587
3599	1599
3588	1606
2918	1618
1568	1633
1577	1640
1585	1648
1597	1659
1602	1661
1613	1672
1617	3698
1634	3693
1635	3674
1644	3665
3657	3643
3682	3636
3671	3625
3665	3618
3652	3604
3640	3598
3631	3588
3620	3573
3612	2280
3607	1585
3599	1594
3589	1609
3338	1616
1567	1626
1572	1635
1586	1647
1597	1654
1604	1664
1615	1673
1616	3693
1622	3683
1635	3673
1645	3664
3172	3646
3684	3637
3675	3628
3662	3611
3650	3604
3644	3595
3628	3585
3623	3577
3615	2535
3604	1580
3598	1589
3590	1602
3375	1614
1568	1624
1577	1636
1584	1643
1597	1648
1613	1668
1613	1669
1620	3697
1625	3684
1636	3683
1644	3656
2958	3643
3685	3634
3675	3625
3660	3613
3650	3603
3642	3588
3633	3583
3622	3574
3614	2448
3603	1581
3594	1592
3591	1600
3256	1609
1571	1622
1579	1632
1588	1643
1596	1652
1606	1660
1617	1667
1621	3689
1631	3680
1635	3671
1642	3659
2953	3646
3687	3630
3676	3620
3665	3609
3653	3603
3644	3593
3636	3581
3623	3570
3618	2273
3610	1579
3598	1591
3589	1601
3091	1620
1575	1624
1583	1629
1589	1638
1599	1651
1606	1661
1624	1670
1626	3689
1632	3674
1641	3665
1648	3656
3080	3642
3691	3637
3678	3617
3666	3608
3657	3598
3645	3588
3633	3580
3629	3571
3618	2096
3613	1580
3605	1590
3591	1593
2836	1611
1579	1624
1585	1632
1598	1641
1604	1647
1611	1658
1630	1680
1629	3687
1634	3676
1642	3662
1653	3654
3346	3638
3690	3626
3680	3617
3668	3604
3658	3600
3647	3585
3635	3575
3623	3565
3625	1769
3614	1581
3603	1589
3594	1600
2386	1611
1578	1622
1595	1634
1597	1643
1610	1650
1619	1658
1623	2046
1629	3681
1643	3670
1645	3657
1658	3650
3692	3632
3695	3626
3676	3611
3669	3602
3653	3590
3646	3585
3637	3573
3625	3563
3620	1571
3614	1580
3600	1592
3586	1600
1732	1616
1585	1623
1591	1630
1605	1640
1618	1649
1623	1661
1630	2687
1633	3676
1641	3666
1654	3655
1953	3643
3699	3629
3689	3620
3675	3609
3664	3595
3655	3582
3645	3579
3636	3572
3633	3457
3622	1576
3610	1582
3598	1587
3593	1602
1579	1618
1591	1630
1600	1635
1607	1644
1616	1651
1626	1660
1631	3365
1638	3675
1647	3664
1654	3653
2503	3637
3700	3625
3688	3616
3677	3607
3667	3597
3654	3584
3640	3574
3633	3564
3628	2730
3619	1580
3612	1586
3599	1595
3175	1603
1582	1617
1602	1630
1603	1639
1612	1647
1617	1651
1628	1661
1631	3678
1646	3673
1653	3660
1660	3655
2991	3636
3697	3623
3684	3610
3675	3600
3667	3595
3655	3585
3644	3575
3631	3566
3624	2120
3617	1575
3614	1592
3598	1599
2696	1612
1588	1621
1594	1628
1604	1638
1616	1647
1626	1656
1630	1793
1636	3682
1648	3677
1652	3658
1661	3649
3318	3633
3695	3622
3684	3612
3674	3602
3659	3587
3653	3580
3649	3575
3632	3562
3625	1741
3618	1578
3606	1588
3600	1597
2293	1614
1588	1623
1592	1631
1608	1640
1614	1654
1624	1657
1637	2158
1640	3680
1646	3663
1656	3655
1767	3643
3513	3625
3701	3627
3688	3611
3680	3607
3662	3589
3653	3579
3639	3566
3630	3560
3626	1571
3621	1582
3605	1590
3599	1597
1859	1612
1590	1622
1598	1631
1612	1641
1619	1650
1630	1657
1636	2501
1639	3677
1647	3665
1659	3657
2035	3642
3569	3631
3696	3615
3685	3605
3672	3597
3662	3587
3652	3578
3644	3569
3633	3556
3627	1569
3622	1585
3611	1589
3589	1600
1581	1611
1595	1621
1604	1631
1616	1643
1625	1649
1631	1658
1640	2669
1645	3676
1652	3661
1661	3650
2099	3642
3441	3626
3699	3616
3689	3607
3676	3593
3666	3583
3659	3575
3647	3565
3637	3558
3632	1571
3621	1577
3610	1587
3468	1601
1588	1612
1600	1620
1610	1633
1621	1646
1625	1648
1635	1655
1641	2480
1648	3675
1658	3664
1668	3653
1898	3640
3129	3625
3713	3615
3698	3609
3688	3596
3677	3587
3665	3575
3654	3566
3648	3558
3646	1570
3631	1582
3623	1587
3575	1594
1594	1611
1603	1622
1616	1631
1623	1641
1634	1647
1639	1654
1645	2024
1654	3476
1665	3671
1674	3667
1681	3649
2654	3633
3715	3616
3712	3612
3706	3604
3692	3596
3680	3584
3665	3568
3657	3559
3651	2119
3645	1579
3636	1590
3625	1601
2119	1609
1608	1619
1611	1630
1631	1642
1641	1650
1647	1660
1655	1664
1660	2885
1664	3680
1675	3669
1687	3660
2206	3647
3446	3630
3727	3618
3715	3608
3706	3606
3698	3592
3687	3581
3672	3568
3666	3069
3656	1576
3647	1591
3639	1601
2849	1612
1611	1622
1624	1629
1630	1639
1639	1649
1651	1660
1660	1669
1665	2389
1670	3678
1678	3676
1685	3664
1915	3655
3078	3641
3741	3628
3727	3618
3717	3604
3706	3596
3694	3588
3686	3582
3676	3570
3670	1577
3661	1593
3648	1598
3447	1610
1745	1619
1626	1631
1631	1640
1641	1645
1652	1657
1658	1667
1667	1987
1676	3359
1680	3686
1688	3667
1795	3659
2900	3647
3748	3637
3735	3622
3726	3616
3713	3603
3701	3593
3690	3586
3678	3577
3676	2264
3667	1587
3654	1598
3645	1605
2259	1620
1621	1631
1635	1641
1638	1649
1649	1655
1658	1663
1663	1668
1669	3013
1682	3690
1683	3674
1735	3675
2801	3650
3749	3639
3747	3641
3727	3620
3712	3608
3704	3599
3691	3583
3684	3579
3668	2807
3663	1585
3657	1596
3646	1607
2709	1616
1628	1637
1627	1639
1634	1649
1643	1655
1653	1666
1664	1675
1669	2507
1674	3695
1677	3681
1689	3672
2538	3660
3514	3649
3740	3633
3726	3621
3712	3612
3704	3605
3697	3594
3683	3586
3675	3290
3667	2028
3655	1594
3646	1601
3263	1613
2003	1626
1620	1636
1630	1642
1635	1650
1645	1663
1658	1671
1664	1794
1669	3098
1676	3691
1682	3679
2005	3669
2853	3656
3580	3644
3732	3634
3721	3617
3708	3609
3696	3602
3699	3593
3680	3584
3671	2984
3663	1898
3653	1592
3634	1596
3045	1616
1925	1628
1618	1637
1629	1648
1635	1650
1644	1663
1653	1673
1664	2024
1667	3078
1675	3694
1685	3682
1997	3669
2569	3657
3059	3649
3488	3637
3734	3624
3723	3612
3709	3601
3697	3590
3690	3585
3681	3340
3672	2326
3664	1588
3656	1595
3319	1607
2307	1621
1620	1631
1628	1641
1637	1649
1647	1656
1653	1665
1663	1721
1672	2465
1680	3056
1685	3515
1691	3681
1903	3669
2246	3665
2623	3650
3062	3640
3569	3626
3751	3614
3737	3601
3725	3592
3717	3581
3713	3024
3700	1885
3692	1596
3678	1600
2887	1611
2023	1625
1643	1638
1661	1653
1662	1656
1660	1657
1678	1674
1686	1680
1698	2026
1701	2473
1709	2941
1713	3450
1719	3698
1859	3689
2413	3678
3095	3667
3799	3653
3787	3643
3775	3631
3767	3621
3758	3610
3745	2608
3736	1610
3725	1620
3526	1630
2755	1639
2068	1650
1670	1663
1677	1670
1686	1676
1696	1689
1704	1692
1722	1706
1718	1712
1725	2309
1728	3038
1735	3744
1742	3730
2073	3719
2900	3707
3754	3693
3817	3681
3805	3673
3793	3660
3789	3653
3777	3194
3768	2193
3760	1637
3746	1648
3364	1657
2705	1668
2109	1678
1680	1688
1688	1696
1700	1706
1707	1711
1714	1717
1725	1726
1730	1977
1736	2884
1741	3772
1757	3769
1955	3747
2849	3735
3707	3719
3825	3709
3819	3702
3808	3687
3794	3680
3786	3581
3775	2700
3768	1843
3756	1659
3746	1665
3169	1675
2529	1685
1918	1695
1687	1706
1694	1715
1702	1722
1706	1726
1714	1734
1727	1790
1732	2734
1740	3732
1750	3779
1878	3767
2723	3752
3525	3743
3833	3732
3833	3737
3808	3707
3795	3697
3779	3684
3775	3143
3766	2373
3758	1660
3747	1666
3554	1675
2923	1687
2278	1695
1673	1715
1679	1706
1687	1720
1694	1727
1702	1736
1715	1744
1722	2386
1729	3319
1739	3795
1748	3782
2393	3769
3081	3758
3663	3744
3818	3734
3808	3724
3793	3705
3782	3699
3773	3656
3772	3045
3755	2351
3746	1664
3735	1666
3444	1676
2851	1689
2243	1700
1668	1708
1671	1716
1679	1722
1685	1727
1693	1735
1705	1784
1713	2535
1721	3270
1730	3798
1856	3784
2376	3774
2850	3762
3257	3749
3601	3737
3809	3726
3793	3714
3783	3702
3777	3695
3762	3335
3754	2766
3746	2150
3735	1653
3636	1666
3141	1676
2607	1686
2096	1696
1658	1704
1664	1710
1677	1718
1686	1728
1691	1735
1702	2095
1712	2606
1715	3047
1725	3419
1921	3719
2213	3782
2503	3773
2795	3757
3093	3742
3400	3728
3716	3719
3806	3710
3792	3698
3782	3572
3772	3049
3759	2471
3748	1900
3739	1654
3341	1668
2905	1679
2487	1685
2099	1692
1776	1702
1671	1714
1686	1721
1692	1729
1706	1737
1712	1961
1722	2331
1732	2708
1744	3083
1751	3452
1894	3800
2217	3784
2591	3772
3033	3772
3489	3749
3838	3737
3823	3728
3811	3712
3801	3539
3790	2977
3781	2415
3775	1895
3760	1669
3439	1677
3044	1683
2651	1696
2263	1707
1901	1721
1682	1722
1692	1730
1702	1734
1715	1750
1724	1793
1741	2257
1744	2757
1751	3264
1762	3770
1866	3812
2339	3803
2874	3787
3408	3774
3844	3759
3836	3747
3822	3740
3809	3731
3803	3386
3793	2831
3780	2279
3773	1757
3760	1678
3419	1690
2959	1701
2483	1707
2005	1712
1677	1723
1690	1731
1706	1748
1710	1754
1723	1762
1730	2139
1740	2667
1750	3195
1759	3705
1817	3827
2275	3812
2776	3799
3255	3783
3696	3770
3836	3761
3824	3752
3816	3741
3806	3559
3792	3046
3782	2511
3772	1982
3760	1678
3475	1685
3035	1696
2576	1707
2136	1713
1757	1724
1682	1735
1694	1744
1711	1754
1716	1765
1732	2162
1739	2576
1745	2980
1750	3367
1924	3719
2245	3822
2599	3810
2955	3795
3278	3784
3561	3774
3795	3760
3824	3750
3812	3522
3802	3138
3790	2727
3780	2320
3643	1936
3371	1683
3064	1693
2753	1700
2457	1708
2209	1723
2023	1735
1899	1744
1832	1755
1816	1959
1828	2152
1856	2365
1912	2573
1997	2779
2085	2969
2210	3174
2352	3333
2520	3477
2693	3568
2872	3607
3038	3591
3176	3524
3285	3395
3356	3236
3381	3041
3374	2833
3325	2629
3236	2445
3129	2293
3013	2183
2904	2132
2818	2127
2761	2152
2725	2185
2709	2208
2685	2208
2647	2192
2589	2159
2506	2124
2396	2117
2286	2147
2188	2215
2112	2325
2074	2474
2083	2643
2129	2815
2211	2984
2323	3125
2454	3236
2601	3319
2746	3362
2884	3359
2997	3316
3091	3249
3154	3172
3200	3097
3243	3032
3286	2971
3332	2904
3374	2821
3407	2701
3404	2540
3357	2340
3255	2114
3081	1893
2855	1751
2597	1759
2328	1770
2073	1778
1867	1794
1725	1813
1729	2057
1740	2348
1751	2652
1791	2954
1971	3226
2190	3452
2422	3617
2651	3720
2873	3758
3065	3750
3229	3706
3370	3631
3495	3534
3600	3417
3688	3262
3747	3070
3762	2837
3722	2562
3618	2263
3452	1953
3213	1731
2926	1739
2612	1752
2295	1762
1999	1775
1759	1786
1709	1798
1723	1863
1732	2197
1739	2552
1747	2904
1839	3227
2080	3500
2332	3702
2594	3836
2843	3834
3067	3827
3267	3811
3434	3758
3568	3619
3665	3441
3720	3233
3733	2989
3706	2723
3617	2443
3485	2161
3294	1898
3072	1723
2822	1735
2568	1746
2321	1757
2092	1769
1906	1783
1767	1787
1712	1988
1727	2283
1749	2582
1860	2882
2019	3155
2209	3389
2418	3564
2644	3687
2856	3739
3045	3737
3207	3676
3335	3563
3420	3410
3464	3218
3466	3008
3433	2789
3353	2576
3249	2376
3121	2197
2984	2053
2847	1938
2701	1872
2557	1843
2428	1860
2316	1920
2231	2016
2181	2147
2163	2308
2170	2486
2214	2668
2278	2840
2370	3005
2479	3141
2606	3249
2736	3325
2858	3357
2968	3335
3053	3271
3106	3166
3131	3021
3112	2875
3058	2722
2983	2586
2886	2473
2794	2391
2715	2343
2648	2323
2595	2335
2560	2361
2547	2401
2538	2452
2548	2513
2575	2575
2601	2640
2631	2707
2674	2765
2717	2820
2762	2863
2805	2884
2836	2906
2862	2914
2885	2909
2894	2884
2909	2847
2908	2784
2886	2696
2835	2599
2762	2512
2675	2429
2579	2377
2484	2355
2408	2370
2351	2426
2326	2514
2344	2619
2382	2732
2455	2840
2556	2936
2657	3011
2762	3064
2865	3093
2962	3095
3040	3075
3109	3028
3145	2967
3158	2891
3148	2809
3121	2724
3070	2645
3013	2561
2940	2480
2854	2408
2764	2349
2673	2300
2566	2249
2457	2228
2358	2231
2264	2263
2201	2333
2161	2434
2155	2565
2192	2711
2262	2866
2356	3007
2475	3130
2624	3244
2778	3313
2923	3334
3052	3320
3163	3271
3244	3185
3289	3083
3307	2958
3298	2827
3252	2693
3179	2566
3093	2451
2993	2359
2886	2281
2774	2225
2650	2176
2536	2157
2430	2158
2325	2187
2240	2248
2178	2329
2135	2439
2133	2574
2164	2725
2231	2881
2330	3034
2459	3172
2601	3273
2754	3338
2899	3356
3027	3335
3136	3279
3216	3189
3256	3068
3267	2938
3244	2797
3195	2663
3122	2546
3043	2447
2947	2369
2852	2316
2764	2286
2674	2259
2589	2258
2507	2267
2432	2285
2354	2325
2296	2384
2248	2469
2221	2574
2224	2707
2279	2857
2354	3005
2464	3142
2601	3257
2752	3330
2902	3355
3045	3335
3150	3258
3219	3141
3253	2998
3234	2831
3183	2674
3110	2530
3008	2406
2896	2321
2783	2268
2683	2257
2596	2270
2532	2312
2497	2379
2469	2432
2457	2495
2440	2542
2429	2584
2414	2627
2400	2685
2393	2752
2395	2839
2429	2946
2478	3055
2581	3177
2708	3282
2849	3345
3004	3377
3137	3334
3254	3241
3326	3098
3344	2912
3317	2711
3237	2502
3112	2315
2955	2169
2777	2056
2619	2017
2480	2034
2367	2100
2290	2206
2258	2342
2262	2490
2300	2621
2363	2741
2423	2833
2480	2893
2524	2931
2555	2953
2571	2977
2590	3016
2619	3064
2658	3132
2722	3202
2817	3269
2931	3313
3060	3323
3190	3283
3292	3187
3365	3034
3379	2833
3339	2608
3250	2385
3105	2179
2925	2016
2735	1908
2541	1864
2370	1889
2243	1987
2157	2131
2119	2311
2131	2507
2187	2703
2282	2874
2397	3012
2512	3110
2612	3157
2692	3165
2747	3150
2778	3111
2793	3083
2801	3068
2806	3068
2828	3074
2863	3089
2923	3095
3002	3090
3076	3055
3148	2974
3191	2857
3198	2705
3164	2525
3090	2348
2975	2184
2828	2059
2668	1983
2508	1955
2374	1998
2265	2093
2191	2235
2157	2411
2185	2614
2245	2813
2357	2995
2476	3143
2614	3243
2741	3297
2854	3309
2937	3267
2993	3195
3004	3101
3000	3000
2970	2916
2926	2840
2887	2783
2854	2738
2832	2703
2819	2677
2806	2643
2803	2602
2809	2559
2797	2508
2769	2451
2738	2398
2695	2358
2636	2330
2572	2330
2519	2358
2470	2413
2435	2487
2425	2601
2436	2710
2476	2844
2529	2959
2616	3080
2722	3178
2816	3232
2913	3252
2998	3239
3057	3187
3100	3101
3110	2994
3089	2874
3042	2744
2974	2631
2889	2520
2803	2435
2720	2369
2635	2320
2554	2298
2487	2299
2439	2318
2403	2356
2385	2417
2390	2483
2402	2551
2427	2629
2467	2708
2512	2784
2567	2856
2624	2922
2691	2978
2740	3021
2798	3061
2853	3094
2909	3113
2958	3122
3013	3109
3047	3087
3077	3047
3095	2992
3094	2915
3083	2831
3051	2730
3004	2626
2931	2523
2854	2429
2767	2346
2666	2274
2570	2226
2482	2199
2386	2199
2313	2230
2260	2287
2226	2370
2221	2471
2254	2597
2290	2712
2362	2840
2449	2953
2557	3059
2658	3124
2759	3173
2860	3197
2944	3204
3016	3181
3072	3142
3105	3090
3123	3025
3133	2954
3120	2887
3093	2811
3059	2739
3015	2665
2965	2594
2913	2528
2848	2472
2781	2413
2709	2370
2638	2335
2559	2306
2486	2289
2423	2305
2361	2326
2311	2372
2275	2436
2259	2522
2271	2626
2306	2740
2372	2868
2455	2984
2540	3078
2652	3153
2776	3211
2887	3234
2992	3239
3077	3197
3128	3123
3169	3034
3178	2929
3154	2817
3107	2707
3051	2620
2981	2529
2898	2460
2827	2415
2746	2379
2673	2368
2609	2374
2559	2391
2505	2410
2473	2439
2451	2471
2430	2508
2414	2553
2409	2598
2404	2645
2408	2695
2430	2759
2450	2817
